STATION,DATE,LATITUDE,LONGITUDE,ELEVATION,NAME,TEMP,TEMP_ATTRIBUTES,DEWP,DEWP_ATTRIBUTES,SLP,SLP_ATTRIBUTES,STP,STP_ATTRIBUTES,VISIB,VISIB_ATTRIBUTES,WDSP,WDSP_ATTRIBUTES,MXSPD,GUST,MAX,MAX_ATTRIBUTES,MIN,MIN_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNDP,FRSHTT
69015093121,2019-5-5,34.294,-116.14722,610.5,"TWENTYNINE PALMS MC, CA US",74.8,24,18.9,24,1006.2,24,928.9,24,9.8,24,8.6,24,18.1,26,91, ,59, ,0,I,999.9,000000
69015093121,2019-5-6,34.294,-116.14722,610.5,"TWENTYNINE PALMS MC, CA US",67.3,24,33.7,24,1007,23,929.3,24,8.6,24,8.1,24,19,26,88, ,55, ,0,I,999.9,000000
69015093121,2019-5-7,34.294,-116.14722,610.5,"TWENTYNINE PALMS MC, CA US",68.5,24,38.4,24,1011,23,933,24,7.6,24,9,24,22,28,86, ,55, ,0.01,G,999.9,010010
69015093121,2019-5-8,34.294,-116.14722,610.5,"TWENTYNINE PALMS MC, CA US",74.1,24,38.4,24,1010.3,24,932.6,24,7.7,24,10,24,22,31.1,89.1, ,55.9, ,0,G,999.9,000000
69015093121,2019-5-9,34.294,-116.14722,610.5,"TWENTYNINE PALMS MC, CA US",75.1,24,39.4,24,1005.9,24,928.7,24,7,24,9.2,24,15.9,22,89.1, ,63, ,0,I,999.9,000000
69015093121,2019-5-10,34.294,-116.14722,610.5,"TWENTYNINE PALMS MC, CA US",66.6,24,47.9,24,1006.2,24,928.7,24,7,24,10.1,24,14,18.1,84.9, ,59, ,0.02,A,999.9,010000
69015093121,2019-5-11,34.294,-116.14722,610.5,"TWENTYNINE PALMS MC, CA US",66.7,24,50.2,24,1011.7,19,933.4,24,6.7,23,8.8,22,15,17.1,81, ,57, ,0,H,999.9,010010
69015093121,2019-5-12,34.294,-116.14722,610.5,"TWENTYNINE PALMS MC, CA US",73.2,24,43.6,24,1011.3,24,933.5,24,7.8,24,5.9,24,11.1,15.9,89.1, ,57, ,0,I,999.9,000000
69015093121,2019-5-13,34.294,-116.14722,610.5,"TWENTYNINE PALMS MC, CA US",79,24,39.1,24,1011.5,23,933.9,24,7.9,24,7.3,24,15,20,91.9, ,57.9, ,0,I,999.9,000000
69015093121,2019-5-14,34.294,-116.14722,610.5,"TWENTYNINE PALMS MC, CA US",78.5,24,34.6,24,1012.4,24,934.8,24,8.3,24,7.8,24,15.9,22.9,91.9, ,62.1, ,0,I,999.9,000000
69015093121,2019-5-15,34.294,-116.14722,610.5,"TWENTYNINE PALMS MC, CA US",77.5,24,31.6,24,1009.8,24,932.4,23,8.1,24,9.1,24,20,28.9,91.9, ,62.1, ,0,I,999.9,000000
69015093121,2019-5-16,34.294,-116.14722,610.5,"TWENTYNINE PALMS MC, CA US",70.6,24,29.9,24,1007.1,24,929.7,24,6.5,24,16.1,24,39,49.9,87.1, ,59, ,0,I,999.9,000000
69015093121,2019-5-17,34.294,-116.14722,610.5,"TWENTYNINE PALMS MC, CA US",62.8,24,32.6,24,1011.2,21,933,24,9.8,24,16.9,24,31.1,41,75.9, ,53.1, ,0,I,999.9,000000
69015093121,2019-5-18,34.294,-116.14722,610.5,"TWENTYNINE PALMS MC, CA US",65.8,24,30.1,24,1012.2,24,933.9,24,10,24,10.1,24,17.1,24.1,81, ,52, ,0,I,999.9,000000
69015093121,2019-5-19,34.294,-116.14722,610.5,"TWENTYNINE PALMS MC, CA US",67.1,24,35.6,24,1007.1,23,929.3,24,10,24,13.4,24,32.1,36.9,81, ,52, ,0,I,999.9,000000
69015093121,2019-5-20,34.294,-116.14722,610.5,"TWENTYNINE PALMS MC, CA US",60.9,24,31.7,24,1007.7,21,929.7,24,10,24,15.1,24,26,35.9,75, ,51.1, ,0,I,999.9,000000
69015093121,2019-5-21,34.294,-116.14722,610.5,"TWENTYNINE PALMS MC, CA US",63.4,24,33.2,24,1007.8,20,929.9,24,10,24,12.5,24,22,33,75, ,51.1, ,0,I,999.9,000000
69015093121,2019-5-22,34.294,-116.14722,610.5,"TWENTYNINE PALMS MC, CA US",57.3,24,35.9,24,1002.1,18,926.5,24,9.3,24,13.3,24,26,35.9,73.9, ,51.1, ,0.31,A,999.9,010010
69015093121,2019-5-23,34.294,-116.14722,610.5,"TWENTYNINE PALMS MC, CA US",57.2,24,42.1,24,1009.5,24,931,24,10,24,9.8,24,20,27,68, ,51.1, ,0.01,B,999.9,010000
69015093121,2019-5-24,34.294,-116.14722,610.5,"TWENTYNINE PALMS MC, CA US",61.7,24,42,24,1014.1,24,935.3,24,10,24,4.6,24,13,999.9,78.1, ,50, ,0,I,999.9,000000
69015093121,2019-5-25,34.294,-116.14722,610.5,"TWENTYNINE PALMS MC, CA US",71.1,24,37.4,24,1009.4,24,931.6,24,10,24,6.1,24,15,21,82.9, ,50, ,0,I,999.9,000000
69015093121,2019-5-26,34.294,-116.14722,610.5,"TWENTYNINE PALMS MC, CA US",66.5,24,36.3,24,1006.8,24,929.1,24,10,24,12.4,24,27,35.9,82.9, ,55.9, ,0,I,999.9,000000
69015093121,2019-5-27,34.294,-116.14722,610.5,"TWENTYNINE PALMS MC, CA US",60.8,24,32.5,24,1009.4,19,932.3,24,10,24,12.7,24,22,34,75.9, ,50, ,0,I,999.9,000000
69015093121,2019-5-28,34.294,-116.14722,610.5,"TWENTYNINE PALMS MC, CA US",66.8,24,35.1,24,1011.2,21,933,24,10,24,9.9,23,22.9,32.1,84, ,50, ,0,I,999.9,000000
69015093121,2019-5-29,34.294,-116.14722,610.5,"TWENTYNINE PALMS MC, CA US",74.8,24,38,24,1009,24,931.5,24,10,24,7.4,23,22.9,28.9,89.1, ,54, ,0,I,999.9,000000
69015093121,2019-5-30,34.294,-116.14722,610.5,"TWENTYNINE PALMS MC, CA US",77.8,24,34.5,24,1009.4,24,932.1,23,10,24,6.5,23,11.1,18.1,91, ,60.1, ,0,I,999.9,000000
69015093121,2019-5-31,34.294,-116.14722,610.5,"TWENTYNINE PALMS MC, CA US",78.2,24,36.5,24,1009.2,24,932.1,21,10,24,8.2,24,18.1,25.1,91.9,*,63,*,0,I,999.9,000000
69015093121,2019-6-1,34.294,-116.14722,610.5,"TWENTYNINE PALMS MC, CA US",77.3,24,36.3,24,1007.4,24,930.3,16,10,24,7,24,15,22,91.9, ,63, ,0,I,999.9,000000
69015093121,2019-6-2,34.294,-116.14722,610.5,"TWENTYNINE PALMS MC, CA US",78.6,24,37.6,24,1007.4,24,930.2,24,10,24,6.3,23,14,15,91, ,63, ,0,I,999.9,000000
69015093121,2019-6-3,34.294,-116.14722,610.5,"TWENTYNINE PALMS MC, CA US",80.6,24,38.6,24,1008.4,24,931.2,24,9.9,24,6,24,15,999.9,93.9, ,63, ,0,I,999.9,000000
69015093121,2019-6-4,34.294,-116.14722,610.5,"TWENTYNINE PALMS MC, CA US",84.8,24,37.9,24,1009.1,24,932.1,24,10,24,5.5,24,12,999.9,99, ,66.9, ,0,I,999.9,000000
69015093121,2019-6-5,34.294,-116.14722,610.5,"TWENTYNINE PALMS MC, CA US",88.6,24,38.3,24,1009.3,23,932.4,24,9.9,24,6,24,15,25.1,102, ,72, ,0,I,999.9,000000
69015093121,2019-6-6,34.294,-116.14722,610.5,"TWENTYNINE PALMS MC, CA US",87.3,24,40,24,1009.2,23,932.4,24,10,24,9,24,19,27,102, ,70, ,0,I,999.9,000000
69015093121,2019-6-7,34.294,-116.14722,610.5,"TWENTYNINE PALMS MC, CA US",84,24,37.1,24,1008.4,24,931.5,24,10,24,10.1,23,20,27,100.9, ,68, ,0,I,999.9,000000
69015093121,2019-6-8,34.294,-116.14722,610.5,"TWENTYNINE PALMS MC, CA US",79.9,24,30,24,1009.9,24,932.6,24,10,24,9.7,23,22,999.9,96.1, ,66, ,0,I,999.9,000000
69015093121,2019-6-9,34.294,-116.14722,610.5,"TWENTYNINE PALMS MC, CA US",85.6,24,23.5,24,1014.8,24,937.3,24,10,24,6,24,12,20,97, ,66, ,0,I,999.9,000000
69015093121,2019-6-10,34.294,-116.14722,610.5,"TWENTYNINE PALMS MC, CA US",85.7,24,19.1,24,1015.9,24,938.4,24,9.9,24,3.6,23,8,999.9,100.9, ,69.1, ,0,I,999.9,000000
69015093121,2019-6-11,34.294,-116.14722,610.5,"TWENTYNINE PALMS MC, CA US",89.4,24,28,24,1015.6,24,938.3,24,9.5,24,4.8,24,11.1,17.1,106, ,69.1, ,0,I,999.9,000000
69015093121,2019-6-12,34.294,-116.14722,610.5,"TWENTYNINE PALMS MC, CA US",94.5,24,37.9,24,1012,24,935.2,24,10,24,6.5,24,17.1,21,108, ,70, ,0,I,999.9,000000
69015093121,2019-6-13,34.294,-116.14722,610.5,"TWENTYNINE PALMS MC, CA US",90.6,24,29.1,22,1008,24,931.5,24,10,24,9.3,23,18.1,22,108, ,73.9, ,0,I,999.9,000000
69015093121,2019-6-14,34.294,-116.14722,610.5,"TWENTYNINE PALMS MC, CA US",89.7,24,38.5,24,1006.4,24,929.9,24,9.9,24,12,24,25.1,33,105.1, ,73.9, ,0,I,999.9,000000
69015093121,2019-6-15,34.294,-116.14722,610.5,"TWENTYNINE PALMS MC, CA US",89.8,24,35,24,1007.7,24,931.1,24,10,24,7.5,24,21,999.9,104, ,75.9, ,0,I,999.9,000000
69015093121,2019-6-16,34.294,-116.14722,610.5,"TWENTYNINE PALMS MC, CA US",88.1,24,35.6,24,1006.9,24,930.3,24,9.9,24,10.2,24,21,27,104, ,73, ,0,I,999.9,000000
69015093121,2019-6-17,34.294,-116.14722,610.5,"TWENTYNINE PALMS MC, CA US",84.3,24,35.3,24,1006.9,24,930.1,24,10,24,6.7,24,15,22.9,100.9, ,70, ,0,I,999.9,000000
69015093121,2019-6-18,34.294,-116.14722,610.5,"TWENTYNINE PALMS MC, CA US",87.4,24,36.7,24,1008.9,24,932.1,24,9.9,24,6.3,24,11.1,999.9,100.9, ,70, ,0,I,999.9,000000
69015093121,2019-6-19,34.294,-116.14722,610.5,"TWENTYNINE PALMS MC, CA US",88.5,24,38.4,24,1010.2,24,933.3,24,10,24,5.4,24,14,15.9,102.9, ,72, ,0,I,999.9,000000
69015093121,2019-6-20,34.294,-116.14722,610.5,"TWENTYNINE PALMS MC, CA US",89.2,24,43.1,24,1007.4,24,930.8,24,10,24,9.6,23,20,24.1,102.9, ,72, ,0,I,999.9,000000
69015093121,2019-6-21,34.294,-116.14722,610.5,"TWENTYNINE PALMS MC, CA US",83.3,24,39.4,24,1004.7,24,928,24,9.8,24,12.7,24,27,35,102, ,72, ,0,I,999.9,000000
69015093121,2019-6-22,34.294,-116.14722,610.5,"TWENTYNINE PALMS MC, CA US",80.8,24,30.3,23,1009,24,931.8,24,9.9,24,12.8,24,24.1,28.9,97, ,69.1, ,0,I,999.9,000000
69015093121,2019-6-23,34.294,-116.14722,610.5,"TWENTYNINE PALMS MC, CA US",81.3,24,19.9,24,1012.8,24,935.3,24,9.9,24,5.2,24,13,15.9,97, ,62.1, ,0,I,999.9,000000
69015093121,2019-6-24,34.294,-116.14722,610.5,"TWENTYNINE PALMS MC, CA US",87.4,24,24.7,24,1009.6,24,932.7,24,10,24,5.1,24,12,20,100.9, ,62.1, ,0,I,999.9,000000
69015093121,2019-6-25,34.294,-116.14722,610.5,"TWENTYNINE PALMS MC, CA US",85.1,24,28.1,24,1007.2,24,930.5,24,10,24,8.6,24,17.1,22.9,100.9, ,68, ,0,I,999.9,000000
69015093121,2019-6-26,34.294,-116.14722,610.5,"TWENTYNINE PALMS MC, CA US",83,24,33.3,24,1009.2,24,932.2,24,9.9,24,9.3,24,17.1,24.1,98.1, ,68, ,0,I,999.9,000000
69015093121,2019-6-27,34.294,-116.14722,610.5,"TWENTYNINE PALMS MC, CA US",83.4,24,36.7,24,1011.9,24,934.6,24,10,24,8,23,13,21,98.1, ,69.1, ,0,I,999.9,000000
69015093121,2019-6-28,34.294,-116.14722,610.5,"TWENTYNINE PALMS MC, CA US",84.2,24,31,24,1011.9,24,934.7,21,10,24,7.6,24,15,21,100, ,69.1, ,0,I,999.9,000000
69015093121,2019-6-29,34.294,-116.14722,610.5,"TWENTYNINE PALMS MC, CA US",85.1,24,23.4,24,1012.3,24,935.1,23,10,24,9.6,23,22.9,29.9,100, ,69.1, ,0,I,999.9,000000
69015093121,2019-6-30,34.294,-116.14722,610.5,"TWENTYNINE PALMS MC, CA US",88.8,24,12.7,24,1012.2,24,935.3,23,10,24,6.5,23,15.9,999.9,102.9, ,70, ,0,I,999.9,000000
69015093121,2019-7-1,34.294,-116.14722,610.5,"TWENTYNINE PALMS MC, CA US",89.9,24,28,24,1011,24,934.2,24,10,24,10,24,17.1,21,102.9, ,73.9, ,0,I,999.9,000000
69015093121,2019-7-2,34.294,-116.14722,610.5,"TWENTYNINE PALMS MC, CA US",88.5,24,25.9,24,1009,24,932.2,24,10,24,8.6,24,18.1,999.9,102.9, ,73.9, ,0,I,999.9,000000
69015093121,2019-7-3,34.294,-116.14722,610.5,"TWENTYNINE PALMS MC, CA US",85.9,24,30.9,24,1007.3,24,930.5,24,10,24,6.5,24,17.1,999.9,102, ,66.9, ,0,I,999.9,000000
69015093121,2019-7-4,34.294,-116.14722,610.5,"TWENTYNINE PALMS MC, CA US",85.8,24,33.6,24,1007.9,24,931.1,24,10,24,9.4,24,22.9,999.9,100, ,66.9, ,0,I,999.9,000000
69015093121,2019-7-5,34.294,-116.14722,610.5,"TWENTYNINE PALMS MC, CA US",86.5,24,27.7,24,1011.1,24,934.1,24,10,24,7.8,22,15,22.9,100.9, ,72, ,0,I,999.9,000000
69015093121,2019-7-6,34.294,-116.14722,610.5,"TWENTYNINE PALMS MC, CA US",87.3,24,31.1,24,1012.5,24,935.4,24,10,24,7.9,24,20,28.9,102, ,71.1, ,0,I,999.9,000000
69015093121,2019-7-7,34.294,-116.14722,610.5,"TWENTYNINE PALMS MC, CA US",87.5,24,35.2,23,1010.1,24,933.2,24,10,24,8.2,24,15.9,22.9,102, ,71.1, ,0,I,999.9,000000
69015093121,2019-7-8,34.294,-116.14722,610.5,"TWENTYNINE PALMS MC, CA US",83.6,24,34.5,24,1009.8,24,932.8,24,10,24,8.8,24,20,22,99, ,66.9, ,0,I,999.9,000000
69015093121,2019-7-9,34.294,-116.14722,610.5,"TWENTYNINE PALMS MC, CA US",84.7,24,35.1,24,1012.1,24,934.9,24,10,24,7.6,24,18.1,22.9,100, ,66.9, ,0,I,999.9,000000
69015093121,2019-7-10,34.294,-116.14722,610.5,"TWENTYNINE PALMS MC, CA US",87.6,24,37.6,24,1013.7,24,936.5,24,10,24,7.3,24,17.1,999.9,104, ,70, ,0,I,999.9,000000
69015093121,2019-7-11,34.294,-116.14722,610.5,"TWENTYNINE PALMS MC, CA US",91.7,24,35.8,24,1013,22,935.9,24,10,24,8.3,24,18.1,22.9,107.1, ,71.1, ,0,I,999.9,000000
69015093121,2019-7-12,34.294,-116.14722,610.5,"TWENTYNINE PALMS MC, CA US",94.9,24,38.4,24,1009.7,24,933.1,24,10,24,8,24,13,17.1,109, ,75, ,0,I,999.9,000000
69015093121,2019-7-13,34.294,-116.14722,610.5,"TWENTYNINE PALMS MC, CA US",95.1,24,35.8,24,1008.3,24,931.9,23,10,24,7.3,24,15.9,20,109, ,79, ,0,I,999.9,000000
69015093121,2019-7-14,34.294,-116.14722,610.5,"TWENTYNINE PALMS MC, CA US",93.3,21,44.7,21,1011.1,21,934.6,20,10,20,5.9,20,15,999.9,109, ,79, ,0,I,999.9,000000
69015093121,2019-7-15,34.294,-116.14722,610.5,"TWENTYNINE PALMS MC, CA US",97.4,12,29.1,12,9999.9,0,935,9,10,12,8.4,12,13,25.1,109, ,82, ,0,I,999.9,000000
69015093121,2019-7-16,34.294,-116.14722,610.5,"TWENTYNINE PALMS MC, CA US",92.1,24,29.6,24,1008.1,24,931.6,24,10,24,10.4,24,19,24.1,109, ,78.1, ,0,I,999.9,000000
69015093121,2019-7-17,34.294,-116.14722,610.5,"TWENTYNINE PALMS MC, CA US",88.3,24,32.2,24,1009,24,932.5,22,10,24,10,24,21,25.1,107.1, ,70, ,0,I,999.9,000000
69015093121,2019-7-18,34.294,-116.14722,610.5,"TWENTYNINE PALMS MC, CA US",86.6,24,27,24,1010.8,24,933.8,24,10,24,7.6,24,22,24.1,102.9, ,64.9, ,0,I,999.9,000000
69015093121,2019-7-19,34.294,-116.14722,610.5,"TWENTYNINE PALMS MC, CA US",87.2,24,30.3,24,1008.6,24,931.8,24,10,24,10.4,24,22.9,28.9,102.9, ,64.9, ,0,I,999.9,000000
69015093121,2019-7-20,34.294,-116.14722,610.5,"TWENTYNINE PALMS MC, CA US",87.9,24,33.1,24,1008.6,17,931.8,17,9.9,24,7.1,24,14,999.9,102.9, ,69.1, ,0,I,999.9,000000
69015093121,2019-7-21,34.294,-116.14722,610.5,"TWENTYNINE PALMS MC, CA US",89.5,24,36.8,24,9999.9,0,999.9,0,9.9,24,6.3,23,15.9,21,106, ,71.1, ,0,I,999.9,000000
69015093121,2019-7-22,34.294,-116.14722,610.5,"TWENTYNINE PALMS MC, CA US",91.5,24,45.8,24,1013.6,9,936.5,10,10,24,7.2,24,22.9,28.9,106, ,73, ,0.03,A,999.9,010010
69015093121,2019-7-23,34.294,-116.14722,610.5,"TWENTYNINE PALMS MC, CA US",90.6,24,58.6,24,1013.9,24,936.8,24,10,24,6.2,23,17.1,999.9,104, ,77, ,0,H,999.9,010000
69015093121,2019-7-24,34.294,-116.14722,610.5,"TWENTYNINE PALMS MC, CA US",89.9,24,57,24,1013.7,23,936.6,24,10,24,6.4,24,36.9,48,104, ,80.1, ,0.13,A,999.9,010010
69015093121,2019-7-25,34.294,-116.14722,610.5,"TWENTYNINE PALMS MC, CA US",83.8,24,65.9,24,1013.5,18,936.4,22,9.3,24,5.9,24,17.1,999.9,104, ,73.9, ,0.3,G,999.9,010010
69015093121,2019-7-26,34.294,-116.14722,610.5,"TWENTYNINE PALMS MC, CA US",88.1,24,60.7,24,1013.6,24,936.4,24,10,24,4.4,24,8.9,999.9,104, ,73.9, ,0.42,G,999.9,000000
69015093121,2019-7-27,34.294,-116.14722,610.5,"TWENTYNINE PALMS MC, CA US",95.8,24,48.2,24,1013.2,24,936.4,24,10,24,9.1,23,18.1,22.9,108, ,75, ,0,G,999.9,000000
69015093121,2019-7-28,34.294,-116.14722,610.5,"TWENTYNINE PALMS MC, CA US",97.7,24,35.8,24,1011.6,24,935,24,9.9,24,4.9,24,13,19,111, ,82.9, ,0,I,999.9,000000
69015093121,2019-7-29,34.294,-116.14722,610.5,"TWENTYNINE PALMS MC, CA US",95.7,24,34.5,24,1009.4,24,933,23,10,24,7.6,23,18.1,22,111, ,79, ,0,I,999.9,000000
69015093121,2019-7-30,34.294,-116.14722,610.5,"TWENTYNINE PALMS MC, CA US",93.4,24,43.4,24,1009.4,24,933,22,9.9,24,9.8,24,20,25.1,109.9, ,75.9, ,0,I,999.9,000000
69015093121,2019-7-31,34.294,-116.14722,610.5,"TWENTYNINE PALMS MC, CA US",91.1,24,50.7,24,1011.2,24,934.5,23,10,24,7.3,24,14,19,107.1, ,75.9, ,0,I,999.9,000000
69015093121,2019-8-1,34.294,-116.14722,610.5,"TWENTYNINE PALMS MC, CA US",90.7,24,43.3,24,1012.7,24,935.7,22,9.9,24,5.6,24,15.9,21,105.1, ,75.9, ,0,I,999.9,000000
69015093121,2019-8-2,34.294,-116.14722,610.5,"TWENTYNINE PALMS MC, CA US",92.4,24,34.2,24,1012.1,24,935.3,24,10,24,8.1,24,17.1,999.9,106, ,75.9, ,0,I,999.9,000000
69015093121,2019-8-3,34.294,-116.14722,610.5,"TWENTYNINE PALMS MC, CA US",93.8,24,36.5,24,1010.8,24,934,24,10,24,8.6,24,18.1,20,109, ,78.1, ,0,I,999.9,000000
69015093121,2019-8-4,34.294,-116.14722,610.5,"TWENTYNINE PALMS MC, CA US",94.5,24,33,24,1010.6,24,934,24,10,24,8.2,24,17.1,21,109, ,80.1, ,0,I,999.9,000000
69015093121,2019-8-5,34.294,-116.14722,610.5,"TWENTYNINE PALMS MC, CA US",94.6,23,34.7,23,1010.7,23,934.1,23,9.9,23,7.1,23,13,19,109.9,*,81,*,0,I,999.9,000000
69015093121,2019-8-6,34.294,-116.14722,610.5,"TWENTYNINE PALMS MC, CA US",94.4,24,35.1,24,1010.5,23,934,24,10,24,7.5,24,15,999.9,111, ,80.1, ,0,H,999.9,010000
69015093121,2019-8-7,34.294,-116.14722,610.5,"TWENTYNINE PALMS MC, CA US",92.9,24,49.3,24,1010.5,23,933.8,24,9.9,24,5.8,24,14,20,102.9, ,81, ,0,I,999.9,000000
69015093121,2019-8-8,34.294,-116.14722,610.5,"TWENTYNINE PALMS MC, CA US",89.7,24,46.3,24,1010.4,24,933.6,24,9.9,24,4.7,22,14,21,105.1, ,75, ,0,I,999.9,000000
69015093121,2019-8-9,34.294,-116.14722,610.5,"TWENTYNINE PALMS MC, CA US",87.7,24,31.2,24,1009.9,24,933,23,10,24,6.7,24,17.1,999.9,105.1, ,71.1, ,0,I,999.9,000000
69015093121,2019-8-10,34.294,-116.14722,610.5,"TWENTYNINE PALMS MC, CA US",85.5,24,25.8,24,1009.9,24,933,24,10,24,8.2,24,15.9,20,102, ,69.1, ,0,I,999.9,000000
69015093121,2019-8-11,34.294,-116.14722,610.5,"TWENTYNINE PALMS MC, CA US",84.2,24,37.6,24,1011.5,24,934.5,22,10,24,8.5,24,17.1,999.9,99, ,69.1, ,0,I,999.9,000000
69015093121,2019-8-12,34.294,-116.14722,610.5,"TWENTYNINE PALMS MC, CA US",87.1,24,39.5,24,1012.1,24,934.3,4,9.9,24,6.3,24,12,999.9,102, ,72, ,0,I,999.9,000000
69015093121,2019-8-13,34.294,-116.14722,610.5,"TWENTYNINE PALMS MC, CA US",89.3,24,40.5,24,1012.4,24,935.7,20,9.8,24,5.6,23,14,999.9,105.1, ,72, ,0,I,999.9,000000
69015093121,2019-8-14,34.294,-116.14722,610.5,"TWENTYNINE PALMS MC, CA US",91.7,24,34,24,1012.8,24,935.9,24,9.8,24,6.1,23,15.9,999.9,108, ,73.9, ,0,I,999.9,000000
69015093121,2019-8-15,34.294,-116.14722,610.5,"TWENTYNINE PALMS MC, CA US",93.7,24,22.6,24,1011.9,24,935.1,23,9.6,24,7.5,24,15,15.9,109.9, ,75.9, ,0,I,999.9,000000
69015093121,2019-8-16,34.294,-116.14722,610.5,"TWENTYNINE PALMS MC, CA US",92.8,24,18.5,24,1009.5,24,932.9,24,10,24,6.9,24,15.9,17.1,109.9, ,73.9, ,0,I,999.9,000000
69015093121,2019-8-17,34.294,-116.14722,610.5,"TWENTYNINE PALMS MC, CA US",90.1,24,22.6,23,1007.6,24,931,24,9.8,24,6.6,24,17.1,999.9,107.1, ,73, ,0,I,999.9,000000
69015093121,2019-8-18,34.294,-116.14722,610.5,"TWENTYNINE PALMS MC, CA US",86.7,24,21.5,24,1008.1,24,931.4,24,10,24,7.3,24,18.1,999.9,104, ,66, ,0,I,999.9,000000
69015093121,2019-8-19,34.294,-116.14722,610.5,"TWENTYNINE PALMS MC, CA US",86.8,24,25.5,24,1010.4,24,933.4,24,9.8,24,5.4,24,12,999.9,104, ,66, ,0,I,999.9,000000
69015093121,2019-8-20,34.294,-116.14722,610.5,"TWENTYNINE PALMS MC, CA US",88,23,28.2,23,1010.6,23,933.7,23,9.9,23,6.4,23,15,999.9,106, ,66.9, ,0,I,999.9,000000
69015093121,2019-8-21,34.294,-116.14722,610.5,"TWENTYNINE PALMS MC, CA US",91.8,24,25.6,24,1009,24,932.4,24,9.9,24,5.8,22,11.1,999.9,108, ,71.1, ,0,I,999.9,000000
69015093121,2019-8-22,34.294,-116.14722,610.5,"TWENTYNINE PALMS MC, CA US",90.8,24,23.4,24,1005.6,24,929.2,24,9.9,24,9.2,24,21,26,108, ,71.1, ,0,I,999.9,000000
69015093121,2019-8-23,34.294,-116.14722,610.5,"TWENTYNINE PALMS MC, CA US",86.4,24,26.4,21,1007.1,24,930.4,24,9.5,24,7.6,23,22,28,107.1, ,68, ,0,I,999.9,000000
69015093121,2019-8-24,34.294,-116.14722,610.5,"TWENTYNINE PALMS MC, CA US",87.3,24,54.1,24,1011.4,24,934.4,24,9.9,24,6.1,24,13,20,102, ,68, ,0,I,999.9,000000
69015093121,2019-8-25,34.294,-116.14722,610.5,"TWENTYNINE PALMS MC, CA US",90,24,58.4,24,1013.1,24,936.1,24,9.9,24,5.7,24,15.9,999.9,102.9, ,73, ,0,I,999.9,000000
69015093121,2019-8-26,34.294,-116.14722,610.5,"TWENTYNINE PALMS MC, CA US",92.2,24,46.7,24,1010.2,24,933.5,24,9.9,24,7.3,24,20,999.9,106, ,77, ,0,I,999.9,000000
69015093121,2019-8-27,34.294,-116.14722,610.5,"TWENTYNINE PALMS MC, CA US",94.1,24,49.1,24,1008.3,24,931.8,24,9.9,24,6.1,23,13,19,108, ,78.1, ,0,I,999.9,000000
69015093121,2019-8-28,34.294,-116.14722,610.5,"TWENTYNINE PALMS MC, CA US",93.1,24,50.3,24,1009.6,24,933,24,9.8,24,7.1,24,14,18.1,108, ,78.1, ,0,I,999.9,000000
69015093121,2019-8-29,34.294,-116.14722,610.5,"TWENTYNINE PALMS MC, CA US",100.4,24,47.7,24,1011.6,24,935,24,10,24,6.8,24,17.1,25.1,129.9, ,79, ,0,I,999.9,000000
69015093121,2019-8-30,34.294,-116.14722,610.5,"TWENTYNINE PALMS MC, CA US",104.7,24,41.9,24,1011,24,935,23,9.9,24,5.7,24,13,20,129.9, ,80.1, ,0,I,999.9,000000
69015093121,2019-8-31,34.294,-116.14722,610.5,"TWENTYNINE PALMS MC, CA US",107.1,24,31.4,24,1009.9,24,934,22,10,24,5.3,24,12,999.9,129,*,84.9,*,0,I,999.9,000000
69015093121,2019-9-1,34.294,-116.14722,610.5,"TWENTYNINE PALMS MC, CA US",105.5,24,36.5,24,1010.1,24,934.6,16,10,24,6.8,24,13,18.1,129, ,77, ,0,I,999.9,000000
69015093121,2019-9-2,34.294,-116.14722,610.5,"TWENTYNINE PALMS MC, CA US",102,24,60.6,24,1012.4,23,936,24,10,24,6.8,24,26,36.9,127.9, ,78.1, ,0.06,G,999.9,010010
69015093121,2019-9-3,34.294,-116.14722,610.5,"TWENTYNINE PALMS MC, CA US",107.8,24,54.1,24,1011.3,23,935.1,24,10,24,6.3,24,14,18.1,129, ,78.1, ,0,G,999.9,010010
69015093121,2019-9-4,34.294,-116.14722,610.5,"TWENTYNINE PALMS MC, CA US",103.3,22,52.6,22,1009.4,21,933.3,22,10,22,6.1,22,15,25.1,129, ,82.9, ,0,H,999.9,010000
69015093121,2019-9-5,34.294,-116.14722,610.5,"TWENTYNINE PALMS MC, CA US",101.5,23,55.1,23,1011.9,18,935.4,23,10,23,6.9,23,22,31.1,129, ,82.9, ,0.01,G,999.9,010010
69015093121,2019-9-6,34.294,-116.14722,610.5,"TWENTYNINE PALMS MC, CA US",102.8,24,56.2,24,1013.9,24,937.3,24,10,24,6.3,24,13,18.1,129, ,82, ,0,G,999.9,000000
69015093121,2019-9-7,34.294,-116.14722,610.5,"TWENTYNINE PALMS MC, CA US",106.1,24,47.1,24,1011.4,24,935.2,24,10,24,5.8,24,13,15.9,129, ,82, ,0,I,999.9,000000
69015093121,2019-9-8,34.294,-116.14722,610.5,"TWENTYNINE PALMS MC, CA US",99.4,24,33.7,24,1007.5,24,931.4,24,10,24,11.3,23,21,26,129, ,77, ,0,I,999.9,000000
